,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
14632,Prince Royce,Bubalu,Bubalu,compilation,0.80,0.36,6.00,-10.47,0.09,0.62,0.00,0.12,0.25,145.93,228493.00
14633,Prince Royce,Darte un Beso,Soy el Mismo,album,0.76,0.71,1.00,-4.64,0.03,0.36,0.00,0.12,0.82,139.96,206933.00
14634,Prince Royce,Si Te Preguntan...,Si Te Preguntan...,single,0.76,0.80,8.00,-2.87,0.03,0.53,0.00,0.06,0.92,136.95,223074.00
14635,Prince Royce,Deja vu,FIVE (Deluxe Edition),album,0.73,0.80,9.00,-3.86,0.03,0.39,0.00,0.31,0.82,123.98,196480.00
14636,Prince Royce,Color Esperanza 2020,Color Esperanza 2020,single,0.59,0.79,9.00,-7.77,0.16,0.16,0.00,0.13,0.79,106.00,217547.00
14637,Prince Royce,Carita de Inocente (feat. Myke Towers) - Remix,Carita de Inocente (feat. Myke Towers) [Remix],single,0.57,0.78,10.00,-3.36,0.06,0.36,0.00,0.10,0.94,129.96,192698.00
14638,El Alfa,La Romana,X 100PRE,album,0.66,0.73,0.00,-5.50,0.19,0.03,0.00,0.06,0.33,125.80,300579.00
14639,El Alfa,Los Aparatos,SAGITARIO,album,0.87,0.88,1.00,-3.29,0.04,0.05,0.00,0.09,0.90,112.99,232843.00
14640,El Alfa,BOMBÓN,LEGENDADDY,album,0.84,0.79,7.00,-2.80,0.25,0.00,0.00,0.03,0.57,125.07,182413.00
14641,El Alfa,Gogo Dance,Sabiduria,album,0.60,0.87,8.00,-4.95,0.16,0.12,0.52,0.05,0.71,118.02,173390.00
14642,El Alfa,SIMPLY THE BEST,ELEVATION,album,0.87,0.79,1.00,-6.05,0.13,0.20,0.00,0.13,0.65,126.04,236190.00
14643,El Alfa,La Mamá de la Mamá,SAGITARIO,album,0.92,0.93,11.00,-3.03,0.10,0.28,0.00,0.72,0.80,129.97,219000.00
14644,El Alfa,BEBÉ,Mis Manos,album,0.86,0.72,4.00,-4.16,0.04,0.48,0.00,0.05,0.97,129.99,197284.00
14645,El Alfa,4K,4K,single,0.93,0.90,3.00,-4.36,0.14,0.36,0.01,0.12,0.80,120.03,201500.00
14646,El Alfa,FULANITO,ESQUEMAS,album,0.94,0.83,7.00,-4.61,0.20,0.22,0.00,0.12,0.83,111.93,158440.00
14647,El Alfa,No Confío,Emociones,album,0.93,0.55,1.00,-7.70,0.10,0.12,0.00,0.12,0.30,119.98,213000.00
14648,Calibre 50,Si Te Pudiera Mentir,Simplemente Gracias,album,0.76,0.59,2.00,-7.80,0.03,0.35,0.00,0.37,0.89,90.01,255640.00
14649,Calibre 50,A La Antigüita,Vamos Bien,album,0.65,0.73,8.00,-4.14,0.05,0.38,0.00,0.05,0.96,179.99,156267.00
14650,Calibre 50,Cuidando El Territorio,Cuidando El Territorio,single,0.72,0.65,8.00,-6.70,0.28,0.25,0.00,0.13,0.96,180.11,186833.00
14651,Calibre 50,Míranos Ahora,Míranos Ahora,single,0.68,0.44,0.00,-5.91,0.03,0.65,0.00,0.12,0.77,135.83,198933.00
14652,Calibre 50,Simplemente Gracias,Simplemente Gracias,album,0.76,0.56,3.00,-5.98,0.03,0.69,0.00,0.10,0.74,130.03,203200.00
14653,Calibre 50,Que Sea,Que Sea,single,0.78,0.69,0.00,-3.56,0.03,0.70,0.00,0.16,0.94,97.07,170507.00
14654,Calibre 50,Siempre Te Voy A Querer,Desde El Rancho,album,0.78,0.45,0.00,-4.24,0.03,0.58,0.00,0.17,0.61,129.94,234360.00
14655,Calibre 50,Javier El De Los Llanos,Corridos De Alto Calibre,album,0.78,0.66,8.00,-5.41,0.04,0.46,0.00,0.27,0.93,105.01,201600.00
14656,Calibre 50,Chalito,Simplemente Gracias,album,0.71,0.74,0.00,-4.21,0.03,0.37,0.00,0.26,0.97,122.53,140880.00
14657,Calibre 50,Corrido De Juanito,Guerra De Poder,album,0.77,0.60,3.00,-4.42,0.04,0.46,0.00,0.09,0.76,97.58,261973.00
14658,Ghost,Mary On A Cross,[MESSAGE FROM THE CLERGY],album,0.47,0.90,11.00,-4.51,0.05,0.00,0.00,0.11,0.55,130.03,244804.00
14659,Ghost,Spillways,IMPERA,album,0.58,0.87,5.00,-5.00,0.03,0.00,0.00,0.06,0.80,128.07,196947.00
14660,Ghost,Call Me Little Sunshine,IMPERA,album,0.57,0.87,5.00,-4.83,0.03,0.00,0.00,0.11,0.41,88.01,284267.00
14661,Ghost,Kiss The Go-Goat,Seven Inches Of Satanic Panic,single,0.47,0.85,10.00,-4.15,0.05,0.00,0.00,0.15,0.55,130.05,195694.00
14662,Ghost,Darkness At The Heart Of My Love,IMPERA,album,0.54,0.72,10.00,-5.74,0.03,0.01,0.00,0.16,0.24,122.04,298573.00
14663,Ghost,Square Hammer,Meliora (Deluxe Edition),album,0.53,0.90,2.00,-4.40,0.05,0.00,0.18,0.26,0.75,129.98,239293.00
14664,Ghost,Dance Macabre,Prequelle,album,0.62,0.70,7.00,-6.27,0.03,0.00,0.01,0.38,0.73,125.99,219720.00
14665,Ghost,Hunter’s Moon,IMPERA,album,0.61,0.94,5.00,-4.44,0.04,0.00,0.00,0.09,0.66,128.97,196107.00
14666,Ghost,Mary On A Cross - slowed + reverb,[MESSAGE FROM THE CLERGY],album,0.47,0.84,6.00,-5.76,0.04,0.00,0.20,0.09,0.26,115.81,274783.00
14667,Ghost,Cirice,Meliora,album,0.56,0.80,3.00,-5.66,0.03,0.00,0.00,0.17,0.28,89.99,362093.00
14668,Pablo Alborán,Saturno,Prometo,album,0.28,0.57,7.00,-8.30,0.04,0.39,0.00,0.06,0.31,95.35,253760.00
14669,Pablo Alborán,Amigos (con Maria Becerra),La cuarta hoja,album,0.72,0.81,11.00,-3.46,0.05,0.28,0.00,0.05,0.94,157.00,233756.00
14670,Pablo Alborán,"Y, ¿Si Fuera Ella? - + Es +",#NAME?,album,0.35,0.54,5.00,-5.76,0.03,0.34,0.00,0.21,0.20,150.59,250000.00
14671,Pablo Alborán,Dónde está el amor (feat. Jesse & Joy),Tanto (Edición Premium),album,0.60,0.85,4.00,-5.46,0.04,0.17,0.00,0.37,0.32,139.88,233896.00
14672,Pablo Alborán,El Mismo Aire - con Pablo Alborán,El Mismo Aire (con Pablo Alborán),single,0.48,0.49,0.00,-6.59,0.30,0.60,0.00,0.32,0.66,144.51,188213.00
14673,Pablo Alborán,Solamente tú,Pablo Alboran (Deluxe),album,0.52,0.42,9.00,-6.28,0.03,0.46,0.00,0.16,0.27,140.03,247187.00
14674,Pablo Alborán,Contigo,Dharma +,album,0.58,0.34,0.00,-8.77,0.03,0.60,0.00,0.13,0.30,149.75,208613.00
14675,Pablo Alborán,Rayando El Sol (feat. Pablo Alborán),Rayando El Sol (feat. Pablo Alborán),single,0.63,0.46,7.00,-7.14,0.03,0.31,0.00,0.09,0.19,122.03,258937.00
14676,Pablo Alborán,Pasos de cero,Terral,album,0.75,0.64,7.00,-6.92,0.08,0.31,0.00,0.09,0.80,99.95,234373.00
14677,Pablo Alborán,Carretera y manta,La cuarta hoja,album,0.82,0.79,6.00,-2.41,0.06,0.15,0.00,0.07,0.84,99.96,163245.00
14678,Julia Michaels,What A Time (feat. Niall Horan),Inner Monologue Part 1,single,0.52,0.47,0.00,-6.18,0.03,0.66,0.00,0.09,0.39,132.86,173307.00
14679,Julia Michaels,If the World Was Ending (feat. Julia Michaels),Dangerous Levels of Introspection,album,0.43,0.49,1.00,-9.97,0.10,0.87,0.00,0.10,0.66,146.99,209493.00
14680,Julia Michaels,Issues,Nervous System,album,0.73,0.42,8.00,-6.85,0.06,0.40,0.00,0.06,0.46,114.15,176320.00
14681,Julia Michaels,Sorry To Me Too,Sorry To Me Too,single,0.68,0.64,11.00,-6.77,0.08,0.39,0.00,0.11,0.39,148.13,209596.00
14682,Julia Michaels,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),album,0.69,0.62,0.00,-7.48,0.04,0.30,0.00,0.10,0.37,105.00,205987.00
14683,Julia Michaels,Heaven,Broad Stories,compilation,0.55,0.37,7.00,-9.10,0.04,0.86,0.00,0.08,0.25,199.83,191813.00
14684,Julia Michaels,Hurt Somebody,Busyhead,album,0.64,0.51,1.00,-6.49,0.31,0.34,0.00,0.21,0.45,114.58,167107.00
14685,Julia Michaels,Kissin' In The Cold,Kissin' In The Cold,single,0.53,0.34,0.00,-7.62,0.04,0.78,0.00,0.16,0.34,64.88,224084.00
14686,Julia Michaels,There's No Way (feat. Julia Michaels),There's No Way (feat. Julia Michaels),single,0.76,0.63,2.00,-7.11,0.09,0.49,0.00,0.16,0.37,147.02,174861.00
14687,Julia Michaels,17,Inner Monologue Part 2,album,0.77,0.47,4.00,-6.87,0.04,0.46,0.00,0.11,0.40,97.98,182800.00
14688,Mambo Kingz,Solita,Solita,single,0.81,0.63,10.00,-6.02,0.09,0.06,0.00,0.11,0.33,138.04,311726.00
14689,Mambo Kingz,Me Mata,Me Mata,single,0.84,0.53,9.00,-11.47,0.21,0.55,0.00,0.12,0.69,114.03,412632.00
14690,Mambo Kingz,La Ocasión,La Ocasión,single,0.74,0.63,9.00,-6.06,0.13,0.29,0.00,0.48,0.25,134.05,336149.00
14691,Mambo Kingz,Sensualidad,Sensualidad,compilation,0.81,0.68,11.00,-6.27,0.10,0.42,0.00,0.10,0.68,140.01,297485.00
14692,Mambo Kingz,Bubalu,Bubalu,compilation,0.80,0.36,6.00,-10.47,0.09,0.62,0.00,0.12,0.25,145.93,228493.00
14693,Mambo Kingz,Verte Ir,Verte Ir,single,0.86,0.65,11.00,-4.15,0.10,0.39,0.00,0.08,0.55,95.98,267500.00
14694,Mambo Kingz,Báilame - Remix,La Criatura,album,0.65,0.87,6.00,-4.22,0.10,0.27,0.00,0.11,0.76,191.95,217093.00
14695,Mambo Kingz,Me Reclama,Me Reclama,single,0.76,0.72,1.00,-4.22,0.08,0.35,0.00,0.17,0.71,175.93,187493.00
14696,Mambo Kingz,Apreton,Apreton,single,0.86,0.64,6.00,-6.47,0.09,0.15,0.00,0.91,0.86,90.00,258667.00
14697,Mambo Kingz,Tú No Amas,Tú No Amas,compilation,0.80,0.59,11.00,-5.89,0.10,0.44,0.00,0.63,0.56,140.06,273321.00
14698,Florida Georgia Line,Meant to Be (feat. Florida Georgia Line),Expectations,album,0.64,0.77,10.00,-6.61,0.08,0.05,0.00,0.06,0.59,154.00,164205.00
14699,Florida Georgia Line,Simple,Can't Say I Ain't Country,album,0.36,0.88,3.00,-3.72,0.10,0.08,0.00,0.15,0.86,199.81,185200.00
14700,Florida Georgia Line,Cruise,Here's To The Good Times,album,0.46,0.95,10.00,-3.36,0.04,0.02,0.00,0.05,0.88,148.00,208960.00
14701,Florida Georgia Line,This Is How We Roll,Here's To The Good Times...This Is How We Roll,album,0.56,0.93,8.00,-2.97,0.04,0.02,0.00,0.41,0.72,132.09,220907.00
14702,Florida Georgia Line,Lil Bit (feat. Florida Georgia Line),Heartland,album,0.71,0.69,4.00,-7.10,0.04,0.03,0.00,0.38,0.41,119.99,195962.00
14703,Florida Georgia Line,H.O.L.Y.,Dig Your Roots,album,0.52,0.67,7.00,-4.08,0.03,0.40,0.00,0.07,0.56,78.08,194187.00
14704,Florida Georgia Line,May We All,Dig Your Roots,album,0.51,0.92,7.00,-4.31,0.04,0.04,0.00,0.34,0.64,150.03,226173.00
14705,Florida Georgia Line,Up Down,Greatest Hits,compilation,0.59,0.89,6.00,-3.05,0.03,0.08,0.00,0.18,0.79,129.93,198120.00
14706,Florida Georgia Line,Round Here,Here's To The Good Times,album,0.52,0.95,1.00,-3.05,0.04,0.00,0.00,0.24,0.90,141.98,215120.00
14707,Florida Georgia Line,Anything Goes,Anything Goes,album,0.46,0.98,0.00,-3.79,0.05,0.00,0.00,0.19,0.76,154.01,218867.00
14708,MC Hariel,Revoada do Tubarão 3,Revoada do Tubarão 3,single,0.80,0.71,4.00,-4.04,0.06,0.25,0.00,0.25,0.57,95.02,669158.00
14709,MC Hariel,O Fim é Triste (feat. DJ BOY),O Fim é Triste (feat. DJ BOY),single,0.75,0.66,1.00,-2.53,0.11,0.30,0.00,0.09,0.89,56.27,158118.00
14710,MC Hariel,Set dos Casados,Set dos Casados,single,0.58,0.38,4.00,-7.62,0.30,0.33,0.00,0.10,0.15,199.88,643200.00
14711,MC Hariel,Maçã Verde,Avisa que é o Funk,single,0.58,0.53,10.00,-3.73,0.09,0.04,0.00,0.10,0.17,85.32,164308.00
14712,MC Hariel,SET MK 2,SET MK 2,single,0.68,0.65,1.00,-3.28,0.38,0.27,0.00,0.11,0.82,169.99,564706.00
14713,MC Hariel,Até Achar Alguém - Ao Vivo,Até Achar Alguém (Ao Vivo),single,0.68,0.79,8.00,-5.25,0.04,0.35,0.00,0.45,0.71,135.95,213183.00
14714,MC Hariel,Invencível,Invencível,single,0.55,0.66,5.00,-5.68,0.20,0.42,0.00,0.37,0.63,91.43,212459.00
14715,MC Hariel,Poesia Acústica #7: Céu Azul,Poesia Acústica #7: Céu Azul,single,0.80,0.70,9.00,-4.28,0.31,0.09,0.00,0.10,0.54,102.76,572039.00
14716,MC Hariel,Luz Apagada,1 Beat 1 Letra,album,0.80,0.67,8.00,-6.32,0.34,0.29,0.00,0.09,0.55,130.01,204462.00
14717,MC Hariel,O Preço,O Preço,single,0.65,0.63,6.00,-6.16,0.31,0.25,0.00,0.61,0.63,119.72,267333.00
14718,Cults,Gilded Lily,Offering,album,0.40,0.57,11.00,-6.53,0.03,0.47,0.00,0.52,0.15,61.86,212736.00
14719,Cults,She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),album,0.77,0.74,1.00,-10.36,0.08,0.02,0.08,0.23,0.18,118.01,296520.00
14720,Cults,Always Forever,Static,album,0.17,0.74,8.00,-5.93,0.05,0.00,0.28,0.20,0.36,163.38,223747.00
14721,Cults,Gilded Lily - Sped Up,Offering,album,0.38,0.59,1.00,-6.40,0.03,0.48,0.00,0.17,0.12,68.16,192727.00
14722,Cults,TV Dream,Static,album,0.18,0.44,10.00,-7.46,0.03,0.60,0.00,0.36,0.18,80.04,62520.00
14723,Cults,Bad Things,Cults,album,0.29,0.73,1.00,-6.87,0.06,0.37,0.32,0.29,0.29,113.62,218560.00
14724,Cults,Gilded Lily - Slowed + Reverb,Offering,album,0.28,0.50,1.00,-7.95,0.04,0.67,0.12,0.44,0.06,153.19,258537.00
14725,Cults,Go Outside,Cults,album,0.37,0.70,2.00,-6.76,0.03,0.12,0.94,0.35,0.50,77.47,203067.00
14726,Cults,Monolithic,Host,album,0.44,0.54,0.00,-8.57,0.03,0.02,0.23,0.12,0.41,79.99,219097.00
14727,Cults,You Know What I Mean,Cults,album,0.28,0.58,11.00,-6.09,0.03,0.00,0.00,0.08,0.31,180.02,150373.00
14728,WILLOW,Wait a Minute!,ARDIPITHECUS,album,0.76,0.71,3.00,-5.28,0.03,0.04,0.00,0.09,0.67,101.00,196520.00
14729,WILLOW,Meet Me At Our Spot,THE ANXIETY,album,0.77,0.47,2.00,-7.93,0.03,0.02,0.00,0.09,0.40,95.00,162680.00
14730,WILLOW,Time Machine,WILLOW,album,0.61,0.53,3.00,-6.08,0.04,0.44,0.00,0.13,0.41,81.33,143640.00
14731,WILLOW,emo girl (feat. WILLOW),mainstream sellout,album,0.41,0.88,2.00,-3.50,0.09,0.00,0.00,0.92,0.36,165.01,159096.00
14732,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,lately I feel EVERYTHING,album,0.37,0.83,11.00,-5.20,0.06,0.00,0.00,0.15,0.20,90.19,168398.00
14733,WILLOW,Meet Me At Our Spot - Live,Meet Me At Our Spot (Live),single,0.69,0.48,2.00,-7.04,0.03,0.16,0.00,0.10,0.39,94.99,147829.00
14734,WILLOW,psychofreak (feat. WILLOW),Familia,album,0.63,0.64,7.00,-7.64,0.08,0.34,0.00,0.09,0.45,179.99,201495.00
14735,WILLOW,9,3,single,0.60,0.50,8.00,-8.67,0.20,0.22,0.00,0.10,0.17,76.99,253800.00
14736,WILLOW,Where you are (feat. WILLOW),Where you are (feat. WILLOW),single,0.69,0.87,0.00,-4.79,0.05,0.10,0.00,0.12,0.36,134.99,153706.00
14737,WILLOW,"Female Energy, Part 2",WILLOW,album,0.54,0.39,4.00,-8.34,0.03,0.01,0.00,0.17,0.36,119.79,173920.00
14738,Kenshi Yonezu,KICK BACK,KICK BACK,single,0.58,0.94,1.00,-5.17,0.11,0.00,0.00,0.09,0.29,101.92,193495.00
14739,Kenshi Yonezu,Lemon,STRAY SHEEP,album,0.53,0.65,11.00,-4.96,0.03,0.30,0.00,0.30,0.37,86.96,255827.00
14740,Kenshi Yonezu,ピースサイン,BOOTLEG,album,0.59,0.94,10.00,-3.85,0.07,0.00,0.00,0.32,0.62,100.00,238533.00
14741,Kenshi Yonezu,KICK BACK -ANIME edit,KICK BACK,single,0.61,0.90,10.00,-5.79,0.07,0.00,0.00,0.09,0.55,102.08,87373.00
14742,Kenshi Yonezu,感電,STRAY SHEEP,album,0.63,0.72,8.00,-5.73,0.14,0.11,0.00,0.08,0.69,103.10,264533.00
14743,Kenshi Yonezu,アイネクライネ,YANKEE,album,0.47,0.87,1.00,-2.29,0.03,0.04,0.00,0.30,0.81,173.97,288013.00
14744,Kenshi Yonezu,死神,Pale Blue,single,0.81,0.65,2.00,-6.31,0.04,0.03,0.00,0.11,0.94,119.02,180760.00
14745,Kenshi Yonezu,M八七,M八七,single,0.63,0.72,1.00,-8.33,0.04,0.30,0.00,0.34,0.33,112.01,263120.00
14746,Kenshi Yonezu,LOSER,BOOTLEG,album,0.68,0.93,1.00,-3.74,0.05,0.00,0.00,0.07,0.96,121.00,243813.00
14747,Kenshi Yonezu,打上花火,THANK YOU BLUE,album,0.63,0.67,6.00,-4.32,0.02,0.29,0.00,0.11,0.29,95.97,289578.00
14748,Stormzy,Hide & Seek,This Is What I Mean,album,0.82,0.37,2.00,-7.83,0.08,0.28,0.00,0.14,0.65,105.01,208350.00
14749,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),Heavy Is The Head,album,0.82,0.78,7.00,-4.18,0.11,0.01,0.00,0.12,0.36,104.00,216707.00
14750,Stormzy,Clash (feat. Stormzy),We're All Alone In This Together,album,0.87,0.52,2.00,-6.55,0.26,0.31,0.00,0.09,0.53,140.01,251733.00
14751,Stormzy,This Is What I Mean,This Is What I Mean,album,0.52,0.69,1.00,-7.12,0.12,0.03,0.00,0.23,0.37,95.44,324552.00
14752,Stormzy,Vossi Bop,Heavy Is The Head,album,0.68,0.65,8.00,-6.06,0.34,0.13,0.00,0.13,0.43,188.12,196267.00
14753,Stormzy,Hide & Seek - FLO Remix,Hide & Seek (FLO Remix),single,0.44,0.50,2.00,-6.59,0.04,0.31,0.00,0.12,0.70,140.04,209609.00
14754,Stormzy,Mel Made Me Do It,Mel Made Me Do It,single,0.73,0.68,1.00,-6.61,0.35,0.22,0.00,0.33,0.69,100.04,440983.00
14755,Stormzy,Shut Up,Gang Signs & Prayer,album,0.47,0.82,4.00,-3.97,0.47,0.81,0.00,0.60,0.94,74.46,179564.00
14756,Stormzy,I Dunno (feat. Dutchavelli & Stormzy),I Dunno (feat. Dutchavelli & Stormzy),single,0.82,0.67,1.00,-7.24,0.34,0.10,0.00,0.32,0.74,145.07,178138.00
14757,Stormzy,Ain't It Different (feat. AJ Tracey & Stormzy),Ain't It Different (feat. AJ Tracey & Stormzy),single,0.77,0.57,4.00,-6.81,0.22,0.01,0.00,0.11,0.52,77.05,196363.00
14758,Young Dolph,Get Away,Paper Route Frank,album,0.84,0.63,1.00,-6.35,0.05,0.04,0.00,0.13,0.23,140.06,181547.00
14759,Young Dolph,Love For The Streets,Paper Route Frank,album,0.80,0.73,2.00,-6.23,0.22,0.17,0.00,0.33,0.75,146.05,185280.00
14760,Young Dolph,1 Scale (feat. G Herbo),Rich Slave,album,0.88,0.64,6.00,-5.81,0.24,0.03,0.00,0.28,0.33,135.04,176040.00
14761,Young Dolph,Major (feat. Key Glock),Role Model,album,0.91,0.65,6.00,-5.66,0.31,0.01,0.00,0.11,0.64,147.03,195547.00
14762,Young Dolph,100 Shots,Bulletproof,album,0.80,0.67,8.00,-5.24,0.25,0.14,0.00,0.06,0.15,134.01,264819.00
14763,Young Dolph,Thats How,Paper Route Frank,album,0.85,0.65,6.00,-6.06,0.08,0.11,0.00,0.35,0.27,124.00,179107.00
14764,Young Dolph,No Sense (feat. Key Glock),Rich Slave,album,0.95,0.66,6.00,-6.58,0.24,0.03,0.00,0.12,0.78,124.01,140467.00
14765,Young Dolph,Uh Uh,Paper Route Frank,album,0.90,0.45,1.00,-5.42,0.13,0.08,0.00,0.12,0.30,120.00,112093.00
14766,Young Dolph,On the River (feat. Wiz Khalifa),Gelato,album,0.87,0.39,0.00,-5.54,0.13,0.47,0.00,0.10,0.11,140.00,198427.00
14767,Young Dolph,Blind Fold,Paper Route Frank,album,0.84,0.65,1.00,-5.25,0.12,0.04,0.00,0.11,0.29,131.05,205053.00
14768,La Adictiva,JGL,JGL,single,0.70,0.59,8.00,-5.32,0.12,0.55,0.00,0.27,0.97,112.85,158093.00
14769,La Adictiva,En Peligro de Extinción,30 Aniversario,album,0.70,0.44,0.00,-5.14,0.03,0.10,0.00,0.27,0.82,123.56,234000.00
14770,La Adictiva,El Amor de Mi Vida,30 Aniversario,album,0.69,0.56,10.00,-4.78,0.03,0.03,0.00,0.09,0.80,132.85,208160.00
14771,La Adictiva,Escondidos,30 Aniversario,album,0.71,0.51,2.00,-4.50,0.03,0.18,0.00,0.20,0.72,122.98,191893.00
14772,La Adictiva,"Después de Ti, ¿Quién?",Disfruté Engañarte,album,0.69,0.53,2.00,-3.89,0.03,0.55,0.00,0.20,0.59,122.00,234480.00
14773,La Adictiva,Disfruté Engañarte,Disfruté Engañarte,album,0.93,0.55,0.00,-3.21,0.05,0.61,0.00,0.05,0.96,125.01,141560.00
14774,La Adictiva,Lo Que Nunca Será,30 Aniversario,album,0.72,0.52,0.00,-4.32,0.03,0.13,0.00,0.15,0.71,124.91,166227.00
14775,La Adictiva,Hombre Libre,Disfruté Engañarte,album,0.74,0.45,2.00,-4.28,0.04,0.64,0.00,0.05,0.96,140.00,197067.00
14776,La Adictiva,Ya Solo Eres Mi Ex,Ya Solo Eres Mi Ex,album,0.56,0.32,7.00,-7.03,0.04,0.54,0.00,0.13,0.63,112.48,222133.00
14777,La Adictiva,M En El Radar,M En El Radar,single,0.79,0.60,2.00,-4.70,0.04,0.49,0.00,0.04,0.97,115.42,140547.00
14778,El Fantasma,Fuera De Servicio,Fuera De Servicio,single,0.78,0.45,8.00,-5.18,0.04,0.68,0.00,0.28,0.97,116.97,154869.00
14779,El Fantasma,El Bélico,Carteles,album,0.71,0.57,10.00,-4.09,0.05,0.60,0.00,0.07,0.96,116.79,125819.00
14780,El Fantasma,Cabrón y Vago - En Vivo,"Puerta Abierta, Vol. 1 (En Vivo)",album,0.55,0.64,8.00,-2.99,0.12,0.70,0.00,0.07,0.88,176.28,142065.00
14781,El Fantasma,Soy Buen Amigo,Soy Buen Amigo,single,0.70,0.55,10.00,-4.54,0.06,0.52,0.00,0.16,0.97,119.92,153968.00
14782,El Fantasma,El Circo,El Circo,album,0.83,0.53,2.00,-3.11,0.16,0.57,0.00,0.12,0.77,120.96,137324.00
14783,El Fantasma,Palabra de Hombre,Guárdame Esta Noche,album,0.58,0.37,8.00,-2.71,0.03,0.54,0.00,0.18,0.56,79.12,196099.00
14784,El Fantasma,Agarra Tu Camino,Agarra Tu Camino,single,0.62,0.40,0.00,-7.46,0.07,0.79,0.00,0.13,0.64,162.40,234896.00
14785,El Fantasma,Equipo RR,Equipo RR,single,0.76,0.55,7.00,-6.10,0.11,0.62,0.00,0.09,0.93,114.50,159976.00
14786,El Fantasma,En El Camino,En El Camino,album,0.72,0.31,7.00,-9.82,0.11,0.26,0.00,0.44,0.92,101.72,168426.00
14787,El Fantasma,Fuera de Servicio - En Vivo,Fuera de Servicio (En Vivo),single,0.52,0.68,10.00,-4.51,0.16,0.48,0.00,0.40,0.65,119.43,206507.00
14788,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),The Heist,album,0.63,0.93,2.00,-4.47,0.08,0.03,0.00,0.10,0.88,146.10,258432.00
14789,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),The Heist,album,0.78,0.53,6.00,-6.99,0.29,0.06,0.00,0.05,0.67,94.99,235613.00
14790,Macklemore & Ryan Lewis,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",This Unruly Mess I've Made,album,0.83,0.61,1.00,-4.40,0.07,0.09,0.00,0.29,0.71,109.73,292593.00
14791,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),The Heist,album,0.77,0.78,7.00,-5.55,0.14,0.05,0.00,0.34,0.84,116.49,220319.00
14792,Macklemore & Ryan Lewis,Same Love (feat. Mary Lambert),The Heist,album,0.62,0.48,8.00,-9.05,0.17,0.72,0.00,0.10,0.31,84.96,320035.00
14793,Macklemore & Ryan Lewis,Wing$,The Heist,album,0.40,0.60,3.00,-6.99,0.20,0.36,0.00,0.19,0.09,73.05,299600.00
14794,Macklemore & Ryan Lewis,Growing Up (feat. Ed Sheeran),This Unruly Mess I've Made,album,0.76,0.55,9.00,-7.07,0.29,0.18,0.00,0.11,0.47,85.13,305240.00
14795,Macklemore & Ryan Lewis,Dance Off (feat. Idris Elba & Anderson .Paak),This Unruly Mess I've Made,album,0.77,0.82,7.00,-3.91,0.05,0.04,0.00,0.16,0.46,120.98,229680.00
14796,Macklemore & Ryan Lewis,Otherside (feat. Fences) [Ryan Lewis Remix],VS. Redux,single,0.61,0.57,4.00,-8.56,0.07,0.52,0.00,0.22,0.23,116.25,346164.00
14797,Macklemore & Ryan Lewis,Irish Celebration,Irish Celebration,single,0.37,0.85,2.00,-5.35,0.22,0.18,0.00,0.58,0.43,73.77,282353.00
14798,Xand Avião,Assunto Delicado - Ao Vivo,Assunto Delicado (Ao Vivo),single,0.57,0.94,4.00,-4.14,0.31,0.40,0.00,0.89,0.61,73.78,180505.00
14799,Xand Avião,Balanço da Rede,Balanço da Rede,single,0.76,0.80,6.00,-4.61,0.03,0.19,0.00,0.09,0.92,140.07,166436.00
14800,Xand Avião,Tanto Faz - Ao Vivo,Tanto Faz (Ao Vivo),single,0.67,0.92,5.00,-2.97,0.05,0.30,0.00,0.93,0.82,146.05,150714.00
14801,Xand Avião,Pode Apostar - Ao Vivo,Ao Vivo em Fortaleza,album,0.59,0.97,5.00,-1.78,0.06,0.29,0.00,0.35,0.67,165.95,193835.00
14802,Xand Avião,Bala Trocada,Bala Trocada,single,0.88,0.72,9.00,-6.94,0.15,0.04,0.00,0.06,0.96,146.01,144812.00
14803,Xand Avião,Novinha do Onlyfans,Novinha do Onlyfans,single,0.81,0.74,7.00,-3.87,0.05,0.54,0.00,0.08,0.97,95.03,137661.00
14804,Xand Avião,Para de Me Iludir - Ao Vivo Em Teresina,Para de Me Iludir (Ao Vivo Em Teresina),single,0.40,0.93,7.00,-4.30,0.06,0.30,0.00,0.38,0.46,154.78,203584.00
14805,Xand Avião,Superação Digital,Viva la Vida,album,0.66,0.89,2.00,-2.17,0.04,0.51,0.00,0.10,0.91,159.94,176298.00
14806,Xand Avião,Nunca Mais - Ao Vivo,O Fantástico Mundo De Nattan (Ao Vivo),album,0.56,0.90,7.00,-3.67,0.05,0.32,0.00,0.72,0.77,157.88,186776.00
